consumptionQuantity1,consumptionQuantity2,consumptionValue,consumptionCIFValue,cifValue,date,countryCode,hS10Code,censusUOMId1,censusUOMId2,fasConvertedUOMId,fasNonConvertedUOMId,quantity1,quantity2,value,mes_origen,year
175376.0,0.0,729024.0,732626.0,732626.0,200712,MX,0203294000,47,47,70,70,175376.0,0.0,729024.0,12,2007
11123.0,0.0,32915.0,32917.0,32917.0,200801,MX,0203194010,47,47,70,70,11123.0,0.0,32915.0,1,2008
3783.0,0.0,11229.0,11230.0,11230.0,200801,MX,0203194090,47,47,70,70,3783.0,0.0,11229.0,1,2008
165387.0,0.0,619027.0,621829.0,621829.0,200801,MX,0203294000,47,47,70,70,165387.0,0.0,619027.0,1,2008
18894.0,0.0,48288.0,48291.0,48291.0,200802,MX,0203194010,47,47,70,70,18894.0,0.0,48288.0,2,2008
10358.0,0.0,11897.0,11900.0,11900.0,200802,MX,0203194090,47,47,70,70,10358.0,0.0,11897.0,2,2008
147487.0,0.0,536699.0,539801.0,539801.0,200802,MX,0203294000,47,47,70,70,147487.0,0.0,536699.0,2,2008
15098.0,0.0,44603.0,44605.0,44605.0,200803,MX,0203194010,47,47,70,70,15098.0,0.0,44603.0,3,2008
3612.0,0.0,3328.0,3329.0,3329.0,200803,MX,0203194090,47,47,70,70,3612.0,0.0,3328.0,3,2008
112974.0,0.0,495266.0,445327.0,445327.0,200803,MX,0203294000,47,47,70,70,112974.0,0.0,495266.0,3,2008
23479.0,0.0,58012.0,58015.0,58015.0,200804,MX,0203194010,47,47,70,70,23479.0,0.0,58012.0,4,2008
11597.0,0.0,22850.0,22853.0,22853.0,200804,MX,0203194090,47,47,70,70,11597.0,0.0,22850.0,4,2008
183152.0,0.0,767586.0,822979.0,822979.0,200804,MX,0203294000,47,47,70,70,183152.0,0.0,767586.0,4,2008
6512.0,0.0,20672.0,20674.0,20674.0,200805,MX,0203194010,47,47,70,70,6512.0,0.0,20672.0,5,2008
23163.0,0.0,18658.0,18660.0,18660.0,200805,MX,0203194090,47,47,70,70,23163.0,0.0,18658.0,5,2008
178952.0,0.0,633281.0,635932.0,635932.0,200805,MX,0203294000,47,47,70,70,178952.0,0.0,633281.0,5,2008
3308.0,0.0,14738.0,14739.0,14739.0,200806,MX,0203194010,47,47,70,70,3308.0,0.0,14738.0,6,2008
1945.0,0.0,8667.0,8668.0,8668.0,200806,MX,0203194090,47,47,70,70,1945.0,0.0,8667.0,6,2008
