date,countryCode,hS10Code,censusUOMId1,censusUOMId2,fasConvertedUOMId,fasNonConvertedUOMId,quantity1,quantity2,value,mes_origen,year
200512,CA,0203121000,47,47,70,70,414723.0,0.0,1354578.0,12,2005
200512,CA,0203192000,47,47,70,70,5026943.0,0.0,18023298.0,12,2005
200512,CA,0203229000,47,47,70,70,2816.0,0.0,7727.0,12,2005
200512,CA,0203292000,47,47,70,70,153465.0,0.0,632236.0,12,2005
200512,CA,0203294000,47,47,70,70,1264699.0,0.0,3288513.0,12,2005
200601,CA,0203121000,47,47,70,70,653884.0,0.0,1846625.0,1,2006
200601,CA,0203192000,47,47,70,70,4536151.0,0.0,16596735.0,1,2006
200601,CA,0203229000,47,47,70,70,102336.0,0.0,237155.0,1,2006
200601,CA,0203292000,47,47,70,70,103721.0,0.0,486671.0,1,2006
200601,CA,0203294000,47,47,70,70,1497789.0,0.0,3681870.0,1,2006
200602,CA,0203121000,47,47,70,70,726438.0,0.0,1778120.0,2,2006
200602,CA,0203192000,47,47,70,70,4672413.0,0.0,17183896.0,2,2006
200602,CA,0203229000,47,47,70,70,76080.0,0.0,194426.0,2,2006
200602,CA,0203292000,47,47,70,70,128025.0,0.0,546889.0,2,2006
200602,CA,0203294000,47,47,70,70,965261.0,0.0,2274931.0,2,2006
200603,CA,0203121000,47,47,70,70,717701.0,0.0,2022234.0,3,2006
200603,CA,0203192000,47,47,70,70,4662173.0,0.0,18102059.0,3,2006
200603,CA,0203229000,47,47,70,70,43938.0,0.0,100714.0,3,2006
200603,CA,0203292000,47,47,70,70,86399.0,0.0,471943.0,3,2006
200603,CA,0203294000,47,47,70,70,1523233.0,0.0,2809278.0,3,2006
200604,CA,0203121000,47,47,70,70,562039.0,0.0,1321250.0,4,2006
200604,CA,0203192000,47,47,70,70,4981704.0,0.0,18394799.0,4,2006
200604,CA,0203229000,47,47,70,70,13804.0,0.0,36927.0,4,2006
200604,CA,0203292000,47,47,70,70,89147.0,0.0,418118.0,4,2006
200604,CA,0203294000,47,47,70,70,1261066.0,0.0,2325619.0,4,2006
200605,CA,0203121000,47,47,70,70,516170.0,0.0,1017684.0,5,2006
200605,CA,0203192000,47,47,70,70,6063816.0,0.0,21960611.0,5,2006
200605,CA,0203229000,47,47,70,70,180900.0,0.0,470077.0,5,2006
200605,CA,0203292000,47,47,70,70,101954.0,0.0,282934.0,5,2006
200605,CA,0203294000,47,47,70,70,766502.0,0.0,1546635.0,5,2006
200606,CA,0203110000,47,47,70,70,18144.0,0.0,32251.0,6,2006
200606,CA,0203121000,47,47,70,70,718428.0,0.0,1273251.0,6,2006
200606,CA,0203192000,47,47,70,70,5941098.0,0.0,21509467.0,6,2006
200606,CA,0203229000,47,47,70,70,87002.0,0.0,230001.0,6,2006
200606,CA,0203292000,47,47,70,70,319927.0,0.0,675029.0,6,2006
200606,CA,0203294000,47,47,70,70,915814.0,0.0,1883366.0,6,2006
200607,CA,0203121000,47,47,70,70,781592.0,0.0,1371270.0,7,2006
200607,CA,0203192000,47,47,70,70,6711076.0,0.0,25789501.0,7,2006
200607,CA,0203229000,47,47,70,70,93365.0,0.0,243936.0,7,2006
200607,CA,0203292000,47,47,70,70,99591.0,0.0,218185.0,7,2006
200607,CA,0203294000,47,47,70,70,495000.0,0.0,1239548.0,7,2006
200608,CA,0203110000,47,47,70,70,7939.0,0.0,14475.0,8,2006
200608,CA,0203121000,47,47,70,70,981769.0,0.0,1706336.0,8,2006
200608,CA,0203192000,47,47,70,70,5282362.0,0.0,20060974.0,8,2006
200608,CA,0203229000,47,47,70,70,66978.0,0.0,166242.0,8,2006
200608,CA,0203292000,47,47,70,70,67780.0,0.0,157312.0,8,2006
200608,CA,0203294000,47,47,70,70,711455.0,0.0,1715783.0,8,2006
200609,CA,0203110000,47,47,70,70,9163.0,0.0,16531.0,9,2006
200609,CA,0203121000,47,47,70,70,851842.0,0.0,1592540.0,9,2006
200609,CA,0203192000,47,47,70,70,6326667.0,0.0,24388283.0,9,2006
200609,CA,0203229000,47,47,70,70,29656.0,0.0,81053.0,9,2006
200609,CA,0203292000,47,47,70,70,167787.0,0.0,376187.0,9,2006
200609,CA,0203294000,47,47,70,70,785616.0,0.0,1730842.0,9,2006
200610,CA,0203121000,47,47,70,70,379735.0,0.0,752853.0,10,2006
200610,CA,0203192000,47,47,70,70,5675583.0,0.0,21404498.0,10,2006
200610,CA,0203229000,47,47,70,70,38523.0,0.0,104572.0,10,2006
200610,CA,0203292000,47,47,70,70,154542.0,0.0,370528.0,10,2006
200610,CA,0203294000,47,47,70,70,1162917.0,0.0,2416115.0,10,2006
200611,CA,0203121000,47,47,70,70,618685.0,0.0,1134183.0,11,2006
200611,CA,0203192000,47,47,70,70,7273657.0,0.0,26867411.0,11,2006
200611,CA,0203229000,47,47,70,70,102459.0,0.0,259689.0,11,2006
200611,CA,0203292000,47,47,70,70,138194.0,0.0,375040.0,11,2006
200611,CA,0203294000,47,47,70,70,1266769.0,0.0,2679970.0,11,2006
200612,CA,0203121000,47,47,70,70,441494.0,0.0,843409.0,12,2006
200612,CA,0203192000,47,47,70,70,5603188.0,0.0,20405500.0,12,2006
200612,CA,0203229000,47,47,70,70,20159.0,0.0,44402.0,12,2006
200612,CA,0203292000,47,47,70,70,76193.0,0.0,164178.0,12,2006
200612,CA,0203294000,47,47,70,70,856388.0,0.0,1847908.0,12,2006
200701,CA,0203121000,47,47,70,70,637931.0,0.0,1066050.0,1,2007
200701,CA,0203192000,47,47,70,70,5477786.0,0.0,19597080.0,1,2007
200701,CA,0203229000,47,47,70,70,30766.0,0.0,72601.0,1,2007
200701,CA,0203292000,47,47,70,70,225613.0,0.0,576614.0,1,2007
200701,CA,0203294000,47,47,70,70,1119121.0,0.0,2286157.0,1,2007
200702,CA,0203121000,47,47,70,70,362231.0,0.0,677657.0,2,2007
200702,CA,0203192000,47,47,70,70,5122699.0,0.0,20223299.0,2,2007
200702,CA,0203229000,47,47,70,70,5140.0,0.0,11550.0,2,2007
200702,CA,0203292000,47,47,70,70,347683.0,0.0,732013.0,2,2007
200702,CA,0203294000,47,47,70,70,1237889.0,0.0,2604710.0,2,2007
200703,CA,0203121000,47,47,70,70,410542.0,0.0,748866.0,3,2007
200703,CA,0203192000,47,47,70,70,6250578.0,0.0,21666209.0,3,2007
200703,CA,0203229000,47,47,70,70,21004.0,0.0,57151.0,3,2007
200703,CA,0203292000,47,47,70,70,268062.0,0.0,623898.0,3,2007
200703,CA,0203294000,47,47,70,70,857584.0,0.0,1693692.0,3,2007
200704,CA,0203110000,47,47,70,70,12128.0,0.0,20938.0,4,2007
200704,CA,0203121000,47,47,70,70,372961.0,0.0,650842.0,4,2007
200704,CA,0203192000,47,47,70,70,5868345.0,0.0,22317904.0,4,2007
200704,CA,0203210000,47,47,70,70,2489.0,0.0,4417.0,4,2007
200704,CA,0203229000,47,47,70,70,25155.0,0.0,54591.0,4,2007
200704,CA,0203292000,47,47,70,70,370702.0,0.0,770656.0,4,2007
200704,CA,0203294000,47,47,70,70,1159701.0,0.0,2032249.0,4,2007
200705,CA,0203121000,47,47,70,70,522875.0,0.0,972102.0,5,2007
200705,CA,0203192000,47,47,70,70,6793417.0,0.0,27118555.0,5,2007
200705,CA,0203229000,47,47,70,70,69632.0,0.0,184904.0,5,2007
200705,CA,0203292000,47,47,70,70,260901.0,0.0,570289.0,5,2007
200705,CA,0203294000,47,47,70,70,993687.0,0.0,2329050.0,5,2007
200706,CA,0203121000,47,47,70,70,417723.0,0.0,747567.0,6,2007
200706,CA,0203192000,47,47,70,70,6423654.0,0.0,26122731.0,6,2007
200706,CA,0203229000,47,47,70,70,47513.0,0.0,122026.0,6,2007
200706,CA,0203292000,47,47,70,70,111995.0,0.0,232859.0,6,2007
200706,CA,0203294000,47,47,70,70,874958.0,0.0,2003296.0,6,2007
200707,CA,0203121000,47,47,70,70,326566.0,0.0,623433.0,7,2007
200707,CA,0203192000,47,47,70,70,7093653.0,0.0,29013428.0,7,2007
200707,CA,0203229000,47,47,70,70,38605.0,0.0,116351.0,7,2007
200707,CA,0203292000,47,47,70,70,233284.0,0.0,480857.0,7,2007
200707,CA,0203294000,47,47,70,70,799078.0,0.0,1669194.0,7,2007
200708,CA,0203121000,47,47,70,70,316531.0,0.0,638543.0,8,2007
200708,CA,0203192000,47,47,70,70,7414942.0,0.0,28413465.0,8,2007
200708,CA,0203229000,47,47,70,70,77815.0,0.0,224812.0,8,2007
200708,CA,0203292000,47,47,70,70,410660.0,0.0,853900.0,8,2007
200708,CA,0203294000,47,47,70,70,1193228.0,0.0,3219067.0,8,2007
200709,CA,0203121000,47,47,70,70,459650.0,0.0,844176.0,9,2007
200709,CA,0203192000,47,47,70,70,8431696.0,0.0,29740491.0,9,2007
200709,CA,0203229000,47,47,70,70,19705.0,0.0,44321.0,9,2007
200709,CA,0203292000,47,47,70,70,253310.0,0.0,549113.0,9,2007
200709,CA,0203294000,47,47,70,70,1297254.0,0.0,2769025.0,9,2007
200710,CA,0203121000,47,47,70,70,387806.0,0.0,675272.0,10,2007
200710,CA,0203192000,47,47,70,70,9225379.0,0.0,32753975.0,10,2007
200710,CA,0203229000,47,47,70,70,24429.0,0.0,77599.0,10,2007
200710,CA,0203292000,47,47,70,70,318132.0,0.0,709071.0,10,2007
200710,CA,0203294000,47,47,70,70,1396715.0,0.0,2668559.0,10,2007
200711,CA,0203121000,47,47,70,70,997826.0,0.0,1793563.0,11,2007
200711,CA,0203192000,47,47,70,70,9208351.0,0.0,30073499.0,11,2007
200711,CA,0203229000,47,47,70,70,162361.0,0.0,402322.0,11,2007
200711,CA,0203292000,47,47,70,70,52208.0,0.0,114320.0,11,2007
200711,CA,0203294000,47,47,70,70,1432918.0,0.0,2592820.0,11,2007
200712,CA,0203121000,47,47,70,70,298657.0,0.0,517687.0,12,2007
200712,CA,0203192000,47,47,70,70,8265344.0,0.0,29088402.0,12,2007
200712,CA,0203229000,47,47,70,70,15060.0,0.0,46764.0,12,2007
200712,CA,0203292000,47,47,70,70,416949.0,0.0,889930.0,12,2007
200712,CA,0203294000,47,47,70,70,1254781.0,0.0,2347175.0,12,2007
200801,CA,0203121000,47,47,70,70,428847.0,0.0,728141.0,1,2008
200801,CA,0203192000,47,47,70,70,7979162.0,0.0,27325183.0,1,2008
200801,CA,0203229000,47,47,70,70,8775.0,0.0,26930.0,1,2008
200801,CA,0203292000,47,47,70,70,810459.0,0.0,1703998.0,1,2008
200801,CA,0203294000,47,47,70,70,1594777.0,0.0,2956477.0,1,2008
200802,CA,0203121000,47,47,70,70,701933.0,0.0,1084623.0,2,2008
200802,CA,0203192000,47,47,70,70,7407774.0,0.0,25611897.0,2,2008
200802,CA,0203229000,47,47,70,70,66042.0,0.0,195312.0,2,2008
200802,CA,0203292000,47,47,70,70,564768.0,0.0,1194712.0,2,2008
200802,CA,0203294000,47,47,70,70,905111.0,0.0,1654408.0,2,2008
200803,CA,0203121000,47,47,70,70,491712.0,0.0,830354.0,3,2008
200803,CA,0203192000,47,47,70,70,6670820.0,0.0,22817187.0,3,2008
200803,CA,0203229000,47,47,70,70,6263.0,0.0,21940.0,3,2008
200803,CA,0203292000,47,47,70,70,734220.0,0.0,1568235.0,3,2008
200803,CA,0203294000,47,47,70,70,1238272.0,0.0,2284190.0,3,2008
200804,CA,0203121000,47,47,70,70,314733.0,0.0,494283.0,4,2008
200804,CA,0203192000,47,47,70,70,7870926.0,0.0,27366452.0,4,2008
200804,CA,0203229000,47,47,70,70,5160.0,0.0,15746.0,4,2008
200804,CA,0203292000,47,47,70,70,541927.0,0.0,1118291.0,4,2008
200804,CA,0203294000,47,47,70,70,1498274.0,0.0,3095681.0,4,2008
200805,CA,0203121000,47,47,70,70,292111.0,0.0,543060.0,5,2008
200805,CA,0203192000,47,47,70,70,7216446.0,0.0,28279971.0,5,2008
200805,CA,0203229000,47,47,70,70,11902.0,0.0,24992.0,5,2008
200805,CA,0203292000,47,47,70,70,870898.0,0.0,2177026.0,5,2008
200805,CA,0203294000,47,47,70,70,1566100.0,0.0,3452892.0,5,2008
200806,CA,0203121000,47,47,70,70,408859.0,0.0,790627.0,6,2008
200806,CA,0203192000,47,47,70,70,8038198.0,0.0,31707648.0,6,2008
200806,CA,0203229000,47,47,70,70,23935.0,0.0,54846.0,6,2008
200806,CA,0203292000,47,47,70,70,779906.0,0.0,1992440.0,6,2008
200806,CA,0203294000,47,47,70,70,1344677.0,0.0,2837750.0,6,2008
200807,CA,0203121000,47,47,70,70,292137.0,0.0,642047.0,7,2008
200807,CA,0203192000,47,47,70,70,9930553.0,0.0,38336373.0,7,2008
200807,CA,0203229000,47,47,70,70,15459.0,0.0,47299.0,7,2008
200807,CA,0203292000,47,47,70,70,555321.0,0.0,1255083.0,7,2008
200807,CA,0203294000,47,47,70,70,1552326.0,0.0,3219257.0,7,2008
200808,CA,0203121000,47,47,70,70,373362.0,0.0,840996.0,8,2008
200808,CA,0203192000,47,47,70,70,8329737.0,0.0,33350049.0,8,2008
200808,CA,0203229000,47,47,70,70,71238.0,0.0,219606.0,8,2008
200808,CA,0203292000,47,47,70,70,569848.0,0.0,1305563.0,8,2008
200808,CA,0203294000,47,47,70,70,1090264.0,0.0,2477331.0,8,2008
200809,CA,0203110000,47,47,70,70,19918.0,0.0,36032.0,9,2008
200809,CA,0203121000,47,47,70,70,459504.0,0.0,997231.0,9,2008
200809,CA,0203192000,47,47,70,70,8209327.0,0.0,31093800.0,9,2008
200809,CA,0203229000,47,47,70,70,4941.0,0.0,17061.0,9,2008
200809,CA,0203292000,47,47,70,70,529297.0,0.0,1094940.0,9,2008
200809,CA,0203294000,47,47,70,70,1473593.0,0.0,3691395.0,9,2008
200810,CA,0203121000,47,47,70,70,317299.0,0.0,593309.0,10,2008
200810,CA,0203192000,47,47,70,70,8049950.0,0.0,27879154.0,10,2008
200810,CA,0203229000,47,47,70,70,26057.0,0.0,66479.0,10,2008
200810,CA,0203292000,47,47,70,70,687058.0,0.0,1443278.0,10,2008
200810,CA,0203294000,47,47,70,70,1116959.0,0.0,2468763.0,10,2008
200811,CA,0203121000,47,47,70,70,261853.0,0.0,476008.0,11,2008
200811,CA,0203192000,47,47,70,70,9953233.0,0.0,32908477.0,11,2008
200811,CA,0203229000,47,47,70,70,67860.0,0.0,158561.0,11,2008
200811,CA,0203292000,47,47,70,70,578885.0,0.0,1237256.0,11,2008
200811,CA,0203294000,47,47,70,70,1354188.0,0.0,2436698.0,11,2008
200812,CA,0203121000,47,47,70,70,164905.0,0.0,293209.0,12,2008
200812,CA,0203192000,47,47,70,70,7032484.0,0.0,24767932.0,12,2008
200812,CA,0203229000,47,47,70,70,10482.0,0.0,26760.0,12,2008
200812,CA,0203292000,47,47,70,70,443675.0,0.0,914530.0,12,2008
200812,CA,0203294000,47,47,70,70,1123305.0,0.0,1985607.0,12,2008
200901,CA,0203121000,47,47,70,70,240119.0,0.0,456409.0,1,2009
200901,CA,0203192000,47,47,70,70,7999850.0,0.0,25579442.0,1,2009
200901,CA,0203292000,47,47,70,70,346942.0,0.0,733803.0,1,2009
200901,CA,0203294000,47,47,70,70,1479662.0,0.0,2360921.0,1,2009
200902,CA,0203121000,47,47,70,70,136276.0,0.0,221378.0,2,2009
200902,CA,0203192000,47,47,70,70,6500910.0,0.0,22741115.0,2,2009
200902,CA,0203229000,47,47,70,70,32499.0,0.0,79634.0,2,2009
200902,CA,0203292000,47,47,70,70,491368.0,0.0,1093202.0,2,2009
200902,CA,0203294000,47,47,70,70,1376786.0,0.0,2671880.0,2,2009
200903,CA,0203121000,47,47,70,70,591029.0,0.0,988499.0,3,2009
200903,CA,0203192000,47,47,70,70,6367104.0,0.0,23199620.0,3,2009
200903,CA,0203229000,47,47,70,70,12494.0,0.0,31044.0,3,2009
200903,CA,0203292000,47,47,70,70,254554.0,0.0,658716.0,3,2009
200903,CA,0203294000,47,47,70,70,1044211.0,0.0,2041766.0,3,2009
200904,CA,0203121000,47,47,70,70,263677.0,0.0,422371.0,4,2009
200904,CA,0203192000,47,47,70,70,5955849.0,0.0,21225178.0,4,2009
200904,CA,0203229000,47,47,70,70,107367.0,0.0,273557.0,4,2009
200904,CA,0203292000,47,47,70,70,456685.0,0.0,965303.0,4,2009
200904,CA,0203294000,47,47,70,70,800681.0,0.0,1820450.0,4,2009
200905,CA,0203121000,47,47,70,70,128417.0,0.0,211011.0,5,2009
200905,CA,0203192000,47,47,70,70,7064508.0,0.0,25765572.0,5,2009
200905,CA,0203229000,47,47,70,70,170126.0,0.0,446653.0,5,2009
200905,CA,0203292000,47,47,70,70,604927.0,0.0,1325690.0,5,2009
200905,CA,0203294000,47,47,70,70,1113176.0,0.0,2449403.0,5,2009
200906,CA,0203121000,47,47,70,70,121597.0,0.0,193082.0,6,2009
200906,CA,0203192000,47,47,70,70,8076725.0,0.0,29091766.0,6,2009
200906,CA,0203229000,47,47,70,70,444638.0,0.0,1191884.0,6,2009
200906,CA,0203292000,47,47,70,70,521829.0,0.0,1248098.0,6,2009
200906,CA,0203294000,47,47,70,70,939086.0,0.0,1992649.0,6,2009
200907,CA,0203121000,47,47,70,70,89763.0,0.0,145809.0,7,2009
200907,CA,0203192000,47,47,70,70,7021640.0,0.0,25733631.0,7,2009
200907,CA,0203229000,47,47,70,70,330597.0,0.0,889925.0,7,2009
200907,CA,0203292000,47,47,70,70,415186.0,0.0,926082.0,7,2009
200907,CA,0203294000,47,47,70,70,780041.0,0.0,1419130.0,7,2009
200908,CA,0203121000,47,47,70,70,140779.0,0.0,229191.0,8,2009
200908,CA,0203192000,47,47,70,70,7338574.0,0.0,25792764.0,8,2009
200908,CA,0203229000,47,47,70,70,165414.0,0.0,458978.0,8,2009
200908,CA,0203292000,47,47,70,70,588680.0,0.0,1720057.0,8,2009
200908,CA,0203294000,47,47,70,70,739495.0,0.0,1556492.0,8,2009
200909,CA,0203121000,47,47,70,70,240784.0,0.0,436468.0,9,2009
200909,CA,0203192000,47,47,70,70,8783155.0,0.0,28623644.0,9,2009
200909,CA,0203229000,47,47,70,70,117878.0,0.0,325983.0,9,2009
200909,CA,0203292000,47,47,70,70,404323.0,0.0,947611.0,9,2009
200909,CA,0203294000,47,47,70,70,1007849.0,0.0,2240798.0,9,2009
200910,CA,0203121000,47,47,70,70,120240.0,0.0,225857.0,10,2009
200910,CA,0203192000,47,47,70,70,8943863.0,0.0,27970191.0,10,2009
200910,CA,0203229000,47,47,70,70,7301.0,0.0,21548.0,10,2009
200910,CA,0203292000,47,47,70,70,461772.0,0.0,1119429.0,10,2009
200910,CA,0203294000,47,47,70,70,1203312.0,0.0,2391560.0,10,2009
200911,CA,0203121000,47,47,70,70,159682.0,0.0,312813.0,11,2009
200911,CA,0203192000,47,47,70,70,10003829.0,0.0,32020808.0,11,2009
200911,CA,0203229000,47,47,70,70,44199.0,0.0,127332.0,11,2009
200911,CA,0203292000,47,47,70,70,440951.0,0.0,1060235.0,11,2009
200911,CA,0203294000,47,47,70,70,607676.0,0.0,1486692.0,11,2009
200912,CA,0203121000,47,47,70,70,196673.0,0.0,387706.0,12,2009
200912,CA,0203192000,47,47,70,70,7910978.0,0.0,25199229.0,12,2009
200912,CA,0203229000,47,47,70,70,1960.0,0.0,5622.0,12,2009
200912,CA,0203292000,47,47,70,70,423028.0,0.0,1117694.0,12,2009
200912,CA,0203294000,47,47,70,70,479248.0,0.0,1243358.0,12,2009
201001,CA,0203121000,47,47,70,70,263938.0,0.0,509366.0,1,2010
201001,CA,0203192000,47,47,70,70,8098724.0,0.0,27843811.0,1,2010
201001,CA,0203292000,47,47,70,70,158687.0,0.0,434915.0,1,2010
201001,CA,0203294000,47,47,70,70,689482.0,0.0,1528339.0,1,2010
201002,CA,0203121000,47,47,70,70,96158.0,0.0,199773.0,2,2010
201002,CA,0203192000,47,47,70,70,7847276.0,0.0,28164198.0,2,2010
201002,CA,0203229000,47,47,70,70,14550.0,0.0,42369.0,2,2010
201002,CA,0203292000,47,47,70,70,173672.0,0.0,492024.0,2,2010
201002,CA,0203294000,47,47,70,70,789045.0,0.0,1787130.0,2,2010
201003,CA,0203121000,47,47,70,70,437002.0,0.0,780311.0,3,2010
201003,CA,0203192000,47,47,70,70,8033088.0,0.0,30859589.0,3,2010
201003,CA,0203229000,47,47,70,70,11543.0,0.0,24163.0,3,2010
201003,CA,0203292000,47,47,70,70,230333.0,0.0,706267.0,3,2010
201003,CA,0203294000,47,47,70,70,803173.0,0.0,2010336.0,3,2010
201004,CA,0203121000,47,47,70,70,373016.0,0.0,660162.0,4,2010
201004,CA,0203192000,47,47,70,70,7699784.0,0.0,30533052.0,4,2010
201004,CA,0203229000,47,47,70,70,10590.0,0.0,33295.0,4,2010
201004,CA,0203292000,47,47,70,70,420934.0,0.0,1423087.0,4,2010
201004,CA,0203294000,47,47,70,70,805795.0,0.0,1922779.0,4,2010
201005,CA,0203121000,47,47,70,70,236460.0,0.0,462588.0,5,2010
201005,CA,0203192000,47,47,70,70,9194628.0,0.0,40111313.0,5,2010
201005,CA,0203292000,47,47,70,70,476302.0,0.0,1469365.0,5,2010
201005,CA,0203294000,47,47,70,70,541031.0,0.0,1219070.0,5,2010
201006,CA,0203121000,47,47,70,70,306683.0,0.0,593339.0,6,2010
201006,CA,0203192000,47,47,70,70,7861935.0,0.0,33458246.0,6,2010
201006,CA,0203229000,47,47,70,70,4545.0,0.0,14888.0,6,2010
201006,CA,0203292000,47,47,70,70,616167.0,0.0,1363012.0,6,2010
201006,CA,0203294000,47,47,70,70,728803.0,0.0,1980061.0,6,2010
201007,CA,0203121000,47,47,70,70,251481.0,0.0,486731.0,7,2010
201007,CA,0203192000,47,47,70,70,8630641.0,0.0,35627812.0,7,2010
201007,CA,0203229000,47,47,70,70,2943.0,0.0,8529.0,7,2010
201007,CA,0203292000,47,47,70,70,680189.0,0.0,2005613.0,7,2010
201007,CA,0203294000,47,47,70,70,827143.0,0.0,2223409.0,7,2010
201008,CA,0203121000,47,47,70,70,30151.0,0.0,69277.0,8,2010
201008,CA,0203192000,47,47,70,70,8123670.0,0.0,34890585.0,8,2010
201008,CA,0203292000,47,47,70,70,689157.0,0.0,1615846.0,8,2010
201008,CA,0203294000,47,47,70,70,758194.0,0.0,1883737.0,8,2010
201009,CA,0203121000,47,47,70,70,232746.0,0.0,392090.0,9,2010
201009,CA,0203192000,47,47,70,70,6800351.0,0.0,28029336.0,9,2010
201009,CA,0203229000,47,47,70,70,50162.0,0.0,127247.0,9,2010
201009,CA,0203292000,47,47,70,70,351516.0,0.0,941092.0,9,2010
201009,CA,0203294000,47,47,70,70,591319.0,0.0,1669540.0,9,2010
201010,CA,0203121000,47,47,70,70,47450.0,0.0,99798.0,10,2010
201010,CA,0203192000,47,47,70,70,7843465.0,0.0,31489556.0,10,2010
201010,CA,0203229000,47,47,70,70,31420.0,0.0,97025.0,10,2010
201010,CA,0203292000,47,47,70,70,528494.0,0.0,1432499.0,10,2010
201010,CA,0203294000,47,47,70,70,802637.0,0.0,2235876.0,10,2010
201011,CA,0203121000,47,47,70,70,87386.0,0.0,179338.0,11,2010
201011,CA,0203192000,47,47,70,70,8098287.0,0.0,28458755.0,11,2010
201011,CA,0203229000,47,47,70,70,8947.0,0.0,27081.0,11,2010
201011,CA,0203292000,47,47,70,70,279299.0,0.0,906260.0,11,2010
201011,CA,0203294000,47,47,70,70,708979.0,0.0,1840230.0,11,2010
201012,CA,0203121000,47,47,70,70,146378.0,0.0,252943.0,12,2010
201012,CA,0203192000,47,47,70,70,8067532.0,0.0,29138478.0,12,2010
201012,CA,0203292000,47,47,70,70,286003.0,0.0,741555.0,12,2010
201012,CA,0203294000,47,47,70,70,704274.0,0.0,2118773.0,12,2010
201101,CA,0203121000,47,47,70,70,116613.0,0.0,250346.0,1,2011
201101,CA,0203192000,47,47,70,70,7044426.0,0.0,27050052.0,1,2011
201101,CA,0203229000,47,47,70,70,18076.0,0.0,55746.0,1,2011
201101,CA,0203292000,47,47,70,70,181729.0,0.0,522026.0,1,2011
201101,CA,0203294000,47,47,70,70,923822.0,0.0,2711428.0,1,2011
201102,CA,0203121000,47,47,70,70,458408.0,0.0,910851.0,2,2011
201102,CA,0203192000,47,47,70,70,6992840.0,0.0,27855112.0,2,2011
201102,CA,0203229000,47,47,70,70,8686.0,0.0,26980.0,2,2011
201102,CA,0203292000,47,47,70,70,720253.0,0.0,2080783.0,2,2011
201102,CA,0203294000,47,47,70,70,1081882.0,0.0,3082279.0,2,2011
201103,CA,0203121000,47,47,70,70,643366.0,0.0,1253591.0,3,2011
201103,CA,0203192000,47,47,70,70,8133155.0,0.0,33887752.0,3,2011
201103,CA,0203229000,47,47,70,70,46800.0,0.0,145312.0,3,2011
201103,CA,0203292000,47,47,70,70,472828.0,0.0,1291534.0,3,2011
201103,CA,0203294000,47,47,70,70,1051531.0,0.0,2967435.0,3,2011
201104,CA,0203121000,47,47,70,70,507340.0,0.0,947876.0,4,2011
201104,CA,0203192000,47,47,70,70,8270771.0,0.0,33971287.0,4,2011
201104,CA,0203229000,47,47,70,70,10885.0,0.0,34721.0,4,2011
201104,CA,0203292000,47,47,70,70,663521.0,0.0,1543294.0,4,2011
201104,CA,0203294000,47,47,70,70,802646.0,0.0,2181536.0,4,2011
201105,CA,0203121000,47,47,70,70,367607.0,0.0,618859.0,5,2011
201105,CA,0203192000,47,47,70,70,9095792.0,0.0,39826200.0,5,2011
201105,CA,0203229000,47,47,70,70,20436.0,0.0,44227.0,5,2011
201105,CA,0203292000,47,47,70,70,364226.0,0.0,1034641.0,5,2011
201105,CA,0203294000,47,47,70,70,967697.0,0.0,2622114.0,5,2011
201106,CA,0203121000,47,47,70,70,109637.0,0.0,201012.0,6,2011
201106,CA,0203192000,47,47,70,70,8436586.0,0.0,34812229.0,6,2011
201106,CA,0203292000,47,47,70,70,307490.0,0.0,769327.0,6,2011
201106,CA,0203294000,47,47,70,70,1482932.0,0.0,4086996.0,6,2011
201107,CA,0203121000,47,47,70,70,51629.0,0.0,88340.0,7,2011
201107,CA,0203192000,47,47,70,70,9413318.0,0.0,41478662.0,7,2011
201107,CA,0203229000,47,47,70,70,5803.0,0.0,18310.0,7,2011
201107,CA,0203292000,47,47,70,70,376036.0,0.0,970455.0,7,2011
201107,CA,0203294000,47,47,70,70,1273087.0,0.0,3320030.0,7,2011
201108,CA,0203121000,47,47,70,70,89979.0,0.0,168732.0,8,2011
201108,CA,0203192000,47,47,70,70,8199671.0,0.0,36008771.0,8,2011
201108,CA,0203229000,47,47,70,70,3338.0,0.0,11928.0,8,2011
201108,CA,0203292000,47,47,70,70,465941.0,0.0,1011111.0,8,2011
201108,CA,0203294000,47,47,70,70,1100799.0,0.0,2959207.0,8,2011
201109,CA,0203121000,47,47,70,70,326265.0,0.0,532374.0,9,2011
201109,CA,0203192000,47,47,70,70,8575499.0,0.0,36621312.0,9,2011
201109,CA,0203229000,47,47,70,70,4656.0,0.0,16172.0,9,2011
201109,CA,0203292000,47,47,70,70,249758.0,0.0,547293.0,9,2011
201109,CA,0203294000,47,47,70,70,1144071.0,0.0,3058623.0,9,2011
201110,CA,0203121000,47,47,70,70,25170.0,0.0,59959.0,10,2011
201110,CA,0203192000,47,47,70,70,9187224.0,0.0,37174367.0,10,2011
201110,CA,0203229000,47,47,70,70,29578.0,0.0,91192.0,10,2011
201110,CA,0203292000,47,47,70,70,315286.0,0.0,752271.0,10,2011
201110,CA,0203294000,47,47,70,70,870422.0,0.0,2268645.0,10,2011
201111,CA,0203121000,47,47,70,70,190051.0,0.0,346807.0,11,2011
201111,CA,0203192000,47,47,70,70,9444436.0,0.0,37500277.0,11,2011
201111,CA,0203229000,47,47,70,70,22975.0,0.0,73388.0,11,2011
